Hannibal For King Workout Routine pt1 2-38 screenshot.jpg,dips_up,448.41968,104.86365,-368.61752,452.91562,91.131546,-360.66147,457.31067,89.7162,-360.6573,461.7651,88.224434,-360.81042,441.17432,94.30497,-353.80234,437.06824,95.06464,-353.7224,433.007,95.92363,-353.6438,470.4556,87.967545,-277.74213,431.00256,97.42311,-239.9224,459.66574,110.9308,-335.04364,444.585,114.525734,-323.7569,513.3244,135.86684,-245.36325,413.87616,143.7708,-124.101524,539.8391,203.2875,-221.13281,409.1062,198.40411,2.3645823,554.28674,274.52676,-282.21432,404.4475,259.89496,-30.263798,563.6402,288.28687,-315.8678,400.72385,273.6133,-31.955956,552.9741,294.02142,-336.10333,401.18115,275.83224,-75.9984,544.81287,290.0468,-291.41232,409.52118,272.4703,-48.07529,498.84906,258.2391,-35.78342,451.63373,265.5329,36.142376,491.77155,294.4612,152.87672,455.021,295.52673,292.26862,502.0708,309.13834,418.4502,452.25098,299.25043,622.8993,505.87857,308.16708,445.2406,452.8456,296.7867,655.7356,500.34613,332.12695,430.77237,454.17004,318.59183,658.4711
Hannibal For King Workout Routine pt1 2-41 screenshot (1).jpg,dips_up,474.22763,78.15226,-420.77853,480.252,61.04273,-416.72595,485.69785,60.387924,-416.6757,491.21274,59.68354,-416.6218,465.54105,61.360287,-418.25812,459.73154,60.812843,-418.29855,453.9491,60.36727,-418.271,497.27377,59.37684,-324.30127,445.9246,60.170387,-331.50366,484.04715,86.10028,-380.0919,464.14258,86.45026,-382.09512,531.7768,104.66657,-240.81151,416.38376,107.140045,-251.42476,551.2792,174.75148,-190.52,410.4458,177.19374,-195.84111,563.8331,238.81725,-234.32777,402.4932,239.09544,-239.66707,572.8589,255.02429,-250.29019,394.525,253.91212,-252.74272,568.2289,258.57535,-278.10846,397.34973,257.78046,-285.19485,559.86725,253.85588,-246.4542,406.21848,253.02861,-254.20052,511.01715,229.70712,9.442208,452.01282,232.02946,-9.188165,510.3752,325.17566,26.139723,448.07227,318.8787,-26.989967,513.9621,307.16858,329.734,477.1002,285.15497,317.22305,513.37415,298.92816,363.22168,480.73676,275.434,355.4134,515.03766,335.0581,371.41196,487.16125,304.3508,379.09564
Hannibal For King Workout Routine pt1 2-43 screenshot.jpg,dips_up,551.9988,113.41896,-435.16403,552.53156,100.69563,-422.3407,555.9375,100.10698,-422.29877,559.4644,99.50851,-422.37085,541.3142,101.52845,-433.9977,536.15924,101.420334,-434.02768,531.0247,101.4204,-434.06274,555.1515,100.20985,-316.63477,516.8563,102.58162,-366.42657,555.1075,120.761604,-390.76346,539.57434,121.66567,-404.8152,572.3206,147.89474,-213.6678,473.64938,149.34142,-285.74725,578.8833,204.24062,-58.382298,441.64862,213.30002,-212.94273,581.44324,260.6018,9.588455,430.19742,273.63034,-179.16156,582.67847,277.2757,19.196724,425.10443,290.83524,-178.39453,580.56445,279.0693,-5.7027884,431.08023,290.11865,-195.50838,574.9595,273.5925,3.1198783,437.13202,283.00717,-182.73967,533.6528,266.66412,18.291523,483.334,265.25696,-18.009956,525.918,344.87137,178.8093,480.41953,329.15576,133.30052,513.02545,368.69287,503.84818,476.94427,372.49484,447.37454,507.7282,369.30023,534.3259,473.9536,377.85925,475.88123,514.99194,398.0215,496.7661,484.71783,403.5969,415.7686
Hannibal For King Workout Routine pt1 2-44 screenshot.jpg,dips_up,528.09607,147.23792,-367.3102,524.7604,136.38478,-353.5101,527.0191,135.80557,-353.58707,529.4749,135.26788,-353.57907,515.4127,137.85428,-373.43726,510.49637,138.11443,-373.48773,505.67944,138.47658,-373.55173,520.3448,137.41797,-257.75504,489.32114,142.03783,-346.03976,528.7534,155.74435,-327.37207,516.3193,157.03145,-352.78543,524.1205,182.83194,-148.20285,447.55096,190.16353,-309.03842,520.09326,234.27635,-4.711057,402.43762,249.57799,-306.0735,524.18506,283.17752,33.89404,392.72122,311.35608,-316.38467,524.3764,295.39365,46.129246,382.2327,328.4684,-342.175,524.7218,298.15295,22.651506,394.5533,330.57364,-346.09753,520.5507,294.6036,26.770035,401.9287,322.78302,-318.95367,476.85715,282.342,58.814842,436.91608,287.0339,-58.336086,480.70352,339.1685,234.20447,449.00388,355.79645,49.97225,456.2127,372.17972,471.153,430.946,385.9381,298.7228,444.6333,375.81253,494.11874,422.75906,384.55164,322.94586,475.63977,396.39883,480.6421,447.17114,417.7215,296.21286
Hannibal For King Workout Routine pt1 2-46 screenshot (1).jpg,dips_up,548.4712,150.46715,-274.715,543.2062,141.84087,-260.35526,544.2852,141.4103,-260.27142,545.552,140.98288,-260.24313,537.7027,143.43034,-282.40424,534.0721,143.92838,-282.44577,530.5249,144.523,-282.39474,534.43115,143.98097,-178.32385,514.91693,149.33597,-274.7032,546.3709,158.90971,-241.71658,538.16595,160.52782,-269.448,539.574,194.2262,-80.69635,469.94067,198.25267,-253.53133,531.26013,248.15906,42.774315,427.9941,260.06244,-245.20383,536.6961,294.86014,65.09662,417.02533,321.04123,-242.28674,536.2285,308.15967,77.1268,407.3914,338.80267,-257.4167,538.4293,309.19788,53.50804,419.41144,339.4595,-262.21185,534.5921,305.11432,57.373165,426.87042,330.99255,-243.57632,501.95688,293.0093,62.156563,461.69458,297.73114,-61.70263,510.8734,362.8802,184.26295,476.91913,387.7196,-74.07014,481.40298,375.521,379.22388,448.3887,390.25638,137.8595,473.23773,374.94482,396.42395,442.79745,383.95334,159.91902,485.1836,392.87613,421.46066,452.98566,413.3327,180.06194
Hannibal For King Workout Routine pt1 3-10 screenshot.jpg,dips_up,499.0546,97.38549,-359.16928,495.6759,91.199554,-341.59012,497.75232,91.16494,-341.62628,499.98645,91.10265,-341.59317,487.98608,92.947784,-358.86688,483.97516,93.89581,-358.88934,480.04144,94.950424,-358.92587,494.8383,99.643005,-240.04762,467.93335,104.33992,-318.512,502.03247,108.59676,-319.635,490.76566,110.452126,-341.9258,518.3539,157.50334,-141.07747,434.38986,165.37062,-275.3443,524.0014,219.33537,-3.2008028,410.02475,238.17279,-257.12936,526.6637,269.93625,33.20451,397.84988,299.75293,-279.53397,527.3594,282.4251,39.721443,389.20227,316.75003,-296.84396,526.11096,283.54095,11.879723,397.22137,316.27368,-315.5275,521.9524,280.65927,25.567629,404.91357,308.93558,-286.07022,492.958,261.97952,44.804268,444.02145,265.74713,-44.42617,499.31003,343.64536,137.45891,441.57208,344.11444,-131.57277,500.2498,353.5462,467.41013,440.10742,357.62067,215.05603,496.40497,353.03888,500.47516,438.31784,354.98038,252.00021,506.07373,373.64978,508.57706,448.34006,382.34546,254.32324
Hannibal For King Workout Routine pt1 3-11 screenshot.jpg,dips_up,483.8888,95.91692,-393.6672,479.58127,88.90768,-373.6456,481.7237,88.66223,-373.61658,483.9951,88.3665,-373.63153,471.62808,91.27232,-394.08707,467.5195,92.481636,-394.06638,463.5013,93.80912,-393.99298,478.2846,95.503265,-254.80562,451.4533,102.35813,-346.35464,487.505,105.49174,-348.36908,476.34058,108.28759,-374.8085,498.97238,151.669,-110.120384,421.98233,156.7545,-325.93112,499.81284,204.02942,48.69089,383.1132,220.58107,-319.96875,501.9411,252.04546,116.12295,379.1901,283.56415,-310.58832,501.85724,261.25772,154.7019,373.0885,301.56216,-321.1642,506.5584,265.51312,125.596146,382.54517,302.1073,-329.80255,503.40598,263.03024,110.76084,389.4185,293.8593,-310.4672,473.0749,251.6833,71.48356,429.77393,256.0025,-71.23361,505.8081,319.67203,136.31052,466.0411,327.94516,-175.3661,488.71704,276.83813,365.26434,439.45886,282.35895,114.71652,489.71893,268.07306,389.11307,437.36664,268.78134,147.98389,479.69144,274.9307,460.9466,431.93045,289.12375,234.61992
Hannibal For King Workout Routine pt1 3-12 screenshot.jpg,dips_up,447.90042,98.71978,-308.14114,443.21896,92.77179,-289.24527,444.23444,92.42024,-289.2677,445.44278,92.034744,-289.2881,438.08536,94.82391,-308.21753,435.09354,95.85401,-308.21732,432.17606,96.96394,-308.3296,439.24966,99.57706,-194.68411,421.0281,106.41671,-278.86707,448.68472,109.44536,-271.83844,440.96225,111.883934,-296.05988,460.1605,158.99493,-94.739655,390.90314,168.1574,-257.5111,472.58728,218.59593,40.12328,367.07312,241.00359,-253.50922,480.00342,270.25516,40.78413,359.4355,304.50418,-281.94736,482.6478,283.18408,34.097195,351.38675,322.76797,-307.4037,483.00742,285.18698,4.024291,361.5846,322.79535,-326.06238,478.9275,282.35492,28.650604,367.82394,314.31674,-289.18314,443.52704,273.93604,48.778557,404.25,277.0288,-48.34395,439.52332,335.20215,244.61568,394.6658,332.8533,83.84515,438.08292,366.46277,531.1508,396.34665,376.13852,363.80798,433.06946,372.7348,557.44006,392.33267,383.21896,389.59924,452.27817,383.6364,519.28577,413.2621,395.7526,340.4171
Hannibal For King Workout Routine pt1 3-13 screenshot (1).jpg,dips_up,497.53873,121.367485,-251.92625,494.0658,112.73313,-231.70222,495.95468,112.43285,-231.71117,497.96976,112.08129,-231.689,486.81003,114.05133,-252.22128,482.81592,114.47371,-252.14783,478.87704,115.002304,-252.16954,491.28577,117.72965,-130.1339,465.3853,121.66536,-220.65916,498.85275,132.06448,-213.135,488.09006,133.58427,-239.51361,510.462,179.15651,-25.551617,428.63535,188.39795,-219.43658,522.62665,241.11911,119.51903,402.94897,265.26538,-210.44402,526.20135,300.16962,102.061195,391.94666,337.84134,-230.97221,528.14514,316.23947,97.78569,382.27432,357.22406,-244.58315,524.6289,317.2837,65.13122,393.1429,356.78348,-266.7825,519.94434,312.05917,89.53047,401.1131,347.73288,-237.58282,490.1785,313.83334,64.44336,443.35535,319.16394,-63.98363,499.4077,410.8063,79.85037,465.9445,426.61896,-209.3148,454.6079,397.92984,355.61566,436.6797,422.79636,96.66096,449.20682,392.734,385.24908,428.50885,415.73947,131.25468,444.83075,410.28726,433.92975,441.92978,446.51865,176.26755
Hannibal For King Workout Routine pt1 3-14 screenshot (1).jpg,dips_up,477.4092,31.236835,-287.97855,478.48474,22.363329,-268.48798,481.62973,22.452106,-268.4575,484.9302,22.481918,-268.43948,467.77972,22.164745,-280.8292,463.0805,21.965246,-280.8303,458.3698,21.834625,-280.89996,481.3931,28.641773,-168.18394,445.35916,28.000217,-216.75482,479.85162,43.70759,-250.5993,465.42432,43.3775,-264.629,498.5587,101.89542,-93.20602,399.50818,92.24672,-185.05377,499.0158,176.66452,-26.948505,374.50668,174.18134,-148.32043,503.11462,238.0471,-113.32502,359.91437,243.54395,-180.1168,507.34113,256.65207,-138.82928,350.00784,262.282,-194.57819,502.8723,255.91275,-172.75813,358.877,265.4867,-225.72705,496.655,249.205,-129.50368,368.10486,257.86646,-191.2709,464.39954,236.38506,30.164139,409.3113,232.46356,-30.004385,463.36093,337.8198,70.09248,413.72073,329.1103,-12.076842,443.883,355.62802,309.7722,401.0206,386.6469,181.79079,437.69287,355.3716,331.1403,396.21835,394.41113,197.7809,446.79205,382.195,306.87436,407.86298,417.64557,136.48015
Hannibal For King Workout Routine pt1 3-16 screenshot.jpg,dips_up,537.9966,30.455046,-287.38306,536.3135,22.156849,-268.75873,538.82794,22.13213,-268.7617,541.5286,22.052021,-268.78076,527.19635,22.52798,-284.313,522.92456,22.657127,-284.31738,518.64386,22.854382,-284.35614,536.5741,28.488579,-171.92622,505.413,29.926128,-234.93661,539.9011,42.858727,-250.97,527.2776,43.23273,-269.09448,552.2324,103.938965,-82.92447,460.3011,95.36482,-218.62778,556.69745,181.35318,-14.083619,435.1741,184.83922,-202.12091,564.4405,248.25992,-78.19436,417.44217,252.28716,-234.1175,568.29224,265.72702,-97.395454,407.70343,269.1266,-256.23254,565.58344,267.4308,-131.28888,413.47372,271.28696,-282.47946,559.58746,261.45312,-94.77176,422.29343,264.96716,-245.23442,512.39526,240.65094,51.375595,462.055,237.75215,-51.09592,517.5576,339.8924,135.84872,467.2803,339.40933,12.631244,491.00098,385.7563,381.65985,456.27594,415.0839,210.0428,481.77426,390.31393,402.41412,447.55347,424.49243,227.40118,500.57178,417.11627,365.69247,471.93497,451.5734,158.91383
Hannibal For King Workout Routine pt1 3-7 screenshot.jpg,dips_up,457.47693,132.75487,-324.63028,458.9024,124.3596,-308.1366,462.08548,124.21823,-308.1116,465.35477,124.03287,-308.1066,449.41156,124.95629,-316.2805,445.39398,125.12872,-316.2232,441.39917,125.37792,-316.26233,465.4853,129.0592,-216.49332,433.2142,130.92801,-248.95058,462.7403,141.95467,-289.69687,449.29398,142.7167,-299.23334,486.24124,181.29678,-119.07609,404.36383,186.70192,-217.2719,496.6607,237.40149,-9.611685,378.24097,255.64404,-200.31952,504.86032,292.16327,-44.003426,377.4801,319.85022,-205.84824,508.01947,307.52835,-53.59642,374.66174,337.73413,-212.21594,508.21814,308.0172,-80.03066,381.72614,338.2275,-234.08293,502.4823,303.28372,-55.22139,386.38025,330.86475,-213.00908,469.09647,297.37573,23.83517,424.32043,298.98785,-23.543495,475.8367,374.8029,89.77698,432.47955,369.2507,44.65697,468.01093,417.32153,280.30212,441.9509,424.92892,234.68819,462.48068,423.32822,295.18774,439.3242,431.95895,248.3568,482.62268,441.92603,243.25992,460.7846,454.92017,179.0578
How To Do Dips - Chest & Triceps Exercise 2-23 screenshot.jpg,dips_up,438.6971,40.280384,-9.889669,437.64023,30.83785,3.8354077,437.5488,31.41127,3.876199,437.58423,31.94122,3.7395098,435.5406,28.198442,-23.507729,433.38245,26.449398,-23.539759,431.13092,24.724201,-23.593159,425.64615,33.813087,67.566536,416.63724,25.181408,-52.377556,431.1956,50.409893,17.951181,426.67307,46.207424,-17.15699,393.28467,86.85156,147.25156,376.10718,69.80401,-134.40425,362.79077,157.93616,189.61981,335.10934,147.84006,-202.638,348.87405,217.8933,142.24776,335.0484,214.36511,-211.77654,343.94406,236.0169,140.8389,329.30624,232.84274,-233.62688,344.93024,235.16483,117.32816,336.8742,233.02814,-226.1773,344.71777,228.54112,129.4163,338.03482,226.74826,-207.85396,351.51486,254.05772,97.67658,337.72296,250.34898,-96.94941,327.9304,371.39355,101.63424,329.19824,381.11075,-123.50094,257.3811,445.83997,196.55942,247.69481,438.3566,-18.571968,239.18121,449.13416,202.9721,225.40714,435.16574,-7.333364,258.8953,492.9449,164.70712,250.81311,493.34943,-43.642292
How To Do Dips - Chest & Triceps Exercise 2-26 screenshot.jpg,dips_up,436.1184,42.55992,-3.6282861,434.21786,32.97562,8.648192,433.83633,33.4011,8.720766,433.566,33.759468,8.598607,432.42386,30.454674,-19.216509,430.3242,28.676361,-19.253695,428.1339,26.936646,-19.33318,421.0417,33.7601,74.63352,413.64325,25.283318,-47.903305,428.05634,50.857002,25.541153,424.77536,47.019196,-10.148794,388.5588,81.0674,157.67424,374.53177,62.629467,-125.793144,355.94666,152.78006,182.55937,337.30096,140.57637,-169.0338,346.9043,221.63632,136.05287,336.2275,218.36763,-173.35487,344.38504,239.81075,138.70808,330.48816,239.4928,-201.74896,347.03885,242.12386,109.2483,339.54865,241.07748,-192.5063,345.76624,236.24516,121.666824,340.25922,234.04416,-168.88348,354.0183,243.62709,95.048134,343.43945,239.86656,-94.52618,322.27634,364.96432,86.37752,338.59076,372.6187,-146.53015,249.51877,412.8628,195.8217,246.74808,408.1823,-29.882822,233.0102,413.14072,205.66376,226.11874,401.62418,-17.133144,245.48232,452.8533,178.56003,237.76137,459.6428,-45.987354
How To Do Dips For A Bigger Chest and Shoulders (Fix Mistakes!) 0-16 screenshot.jpg,dips_up,438.16107,115.7169,311.32123,433.94284,109.905495,301.62677,433.0701,108.556435,301.68085,432.31915,107.077675,301.67636,437.49734,112.79632,314.82565,438.88846,113.58408,314.87128,440.32883,114.366745,314.97922,434.82742,103.87702,254.65999,445.89755,113.15137,319.9683,441.21402,114.60311,294.1058,444.3154,118.387184,312.56964,436.2265,111.77091,157.55968,478.32706,124.70033,294.66223,423.44498,152.32658,83.060394,513.9037,161.3543,251.74443,419.28058,198.59007,47.034985,528.7155,205.00558,214.47168,418.50705,209.1337,36.437233,533.6522,215.78319,215.97395,419.0255,210.72385,50.593792,529.84155,216.03717,212.8616,421.3075,208.84149,53.85369,527.82117,211.53473,213.97505,462.17883,202.4237,-50.474606,483.1113,204.37332,50.52775,456.20233,266.1916,-186.21533,476.64484,252.86127,3.1439147,539.99634,280.58954,-373.76706,543.41547,287.615,-220.91216,548.8673,273.69116,-390.84146,550.8848,287.38034,-245.47466,570.71344,312.82672,-411.50238,571.84485,311.00763,-278.27414
